Rok,IČO,Název IČO,IČZ,Název IČZ,IČP,Název IČP,"Kód nasmlouvané odbornosti",Název odbornosti,Typ nasmlouvané odbornosti,"Kód ZP",Parametr,"Hodnota 2023"
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001075,interna JIP,1I1,intenzivní LP vnitřního lékařství - interny - typ I,H,111,Počet OD,711
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001075,interna JIP,1I1,intenzivní LP vnitřního lékařství - interny - typ I,V,205,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,H,111,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,,211,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,,209,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,,209,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,V,205,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,V,205,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,H,207,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,H,207,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,H,201,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,H,201,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,H,111,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001501,operační sály chirurgie,5R1,operační sály chirurgie,,211,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,H,201,Počet OD,809
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,H,201,Počet lůžek,30
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,H,207,Počet OD,286
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,H,207,Počet lůžek,30
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,V,205,Počet OD,219
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,V,205,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,,209,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,,209,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,,213,Počet OD,3
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,,211,Počet lůžek,30
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,H,111,Počet OD,"4,070"
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,H,111,Počet lůžek,30
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001508,chirurgie lůžková,5H1,akutní LP chirurgie - typ H,,211,Počet OD,600
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,,209,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,,211,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,,211,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,,209,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,V,205,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,V,205,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,H,207,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,H,207,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,H,201,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,H,201,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,H,111,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45001000,"Stodská nemocnice, a.s.",45001603,operační sály gynekologie a porodnict,6R3,operační sály gynekologie a porodnictví,H,111,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,,211,Počet lůžek,57
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,,211,Počet OD,"1,512"
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,,209,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,,209,Počet OD,x
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,H,207,Počet lůžek,57
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,H,207,Počet OD,"1,284"
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,H,205,Počet lůžek,x
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,H,205,Počet OD,"1,015"
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,H,201,Počet lůžek,57
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,H,201,Počet OD,"1,280"
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,H,111,Počet lůžek,57
2023,26361086,"Stodská nemocnice, a.s.",45002000,"Stodská nemocnice, a.s. - LDN",45002000,lůžka následné péče,9U7,následná lůžková péče,H,111,Počet OD,"15,071"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,H,111,Počet OD,"238,424"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,H,111,Počet lůžek,990
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,H,201,Počet OD,"23,911"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,H,201,Počet lůžek,990
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,H,205,Počet OD,"33,736"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,H,207,Počet OD,"17,756"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,H,207,Počet lůžek,"1,040"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,,209,Počet OD,161
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,,209,Počet lůžek,x
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,,211,Počet OD,"30,585"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,,211,Počet lůžek,990
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,,213,Počet OD,393
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901001,lůžková oddělení psychiatrie,3U5,dlouhodobá LP psychiatrie - typ U,H,205,Počet lůžek,x
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,H,207,Počet lůžek,55
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,,209,Počet OD,x
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,,209,Počet lůžek,x
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,,211,Počet OD,"1,519"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,,211,Počet lůžek,50
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,H,111,Počet OD,"5,157"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,H,111,Počet lůžek,50
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,H,201,Počet OD,707
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,V,205,Počet lůžek,x
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,V,205,Počet OD,"1,811"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,H,201,Počet lůžek,55
2023,00669792,Psychiatrická nemocnice v Dobřanech,45901000,Psychiatrická nemocnice v Dobřanech,45901003,lůžková oddělení dětské psychiatr,3U6,dlouhodobá LP dětské a dorostové psychiatrie - typ U,H,207,Počet OD,556
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,H,205,Počet OD,"2,028"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,H,201,Počet lůžek,55
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,H,201,Počet OD,"1,710"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,H,111,Počet lůžek,55
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,H,111,Počet OD,"9,753"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,,211,Počet lůžek,55
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,,211,Počet OD,"1,903"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,,209,Počet lůžek,x
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,,209,Počet OD,27
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,H,207,Počet lůžek,55
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,H,207,Počet OD,"1,024"
2023,00669792,Psychiatrická nemocnice v Dobřanech,45909000,Psychiatrická nemocnice v Dobřanech,45909001,akutní psychiatrická lůžka,3H5,akutní LP psychiatrie - typ H,H,205,Počet lůžek,x
2023,26360900,"Rokycanská nemocnice, a.s.",47101000,"Rokycanská nemocnice, a.s.",47101029,Interní lůžkové oddělení,1H1,akutní LP vnitřního lékařství - interny - typ H,,211,Počet OD,961
2023,26360900,"Rokycanská nemocnice, a.s.",47101000,"Rokycanská nemocnice, a.s.",47101029,Interní lůžkové oddělení,1H1,akutní LP vnitřního lékařství - interny - typ H,H,207,Počet OD,829
2023,26360900,"Rokycanská nemocnice, a.s.",47101000,"Rokycanská nemocnice, a.s.",47101029,Interní lůžkové oddělení,1H1,akutní LP vnitřního lékařství - interny - typ H,,213,Počet OD,x
2023,26360900,"Rokycanská nemocnice, a.s.",47101000,"Rokycanská nemocnice, a.s.",47101029,Interní lůžkové oddělení,1H1,akutní LP vnitřního lékařství - interny - typ H,,213,Počet lůžek,40
2023,26360900,"Rokycanská nemocnice, a.s.",47101000,"Rokycanská nemocnice, a.s.",47101029,Interní lůžkové oddělení,1H1,akutní LP vnitřního lékařství - interny - typ H,H,207,Počet lůžek,40
2023,26360900,"Rokycanská nemocnice, a.s.",47101000,"Rokycanská nemocnice, a.s.",47101029,Interní lůžkové oddělení,1H1,akutní LP vnitřního lékařství - interny - typ H,H,201,Počet lůžek,40
2023,26360900,"Rokycanská nemocnice, a.s.",47101000,"Rokycanská nemocnice, a.s.",47101029,Interní lůžkové oddělení,1H1,akutní LP vnitřního lékařství - interny - typ H,H,201,Počet OD,"1,303"
2023,26360900,"Rokycanská nemocnice, a.s.",47101000,"Rokycanská nemocnice, a.s.",47101029,Interní lůžkové oddělení,1H1,akutní LP vnitřního lékařství - interny - typ H,H,111,Počet lůžek,40
2023,26360900,"Rokycanská nemocnice, a.s.",47101000,"Rokycanská nemocnice, a.s.",47101029,Interní lůžkové oddělení,1H1,akutní LP vnitřního lékařství - interny - typ H,H,111,Počet OD,"8,107"
2023,26360900,"Rokycanská nemocnice, a.s.",47101000,"Rokycanská nemocnice, a.s.",47101029,Interní lůžkové oddělení,1H1,akutní LP vnitřního lékařství - interny - typ H,V,205,Počet lůžek,x
2023,26360900,"Rokycanská nemocnice, a.s.",47101000,"Rokycanská nemocnice, a.s.",47101029,Interní lůžkové oddělení,1H1,akutní LP vnitřního lékařství - interny - typ H,V,205,Počet OD,"1,325"
