"rok_platnosti","icz_nazev","ico","icz","okres","typsub","STAN","JIP","LDN","OSET","OLU","HOSP","NIP","DIOP","pocet_od_akutni_stan","pocet_od_akutni_int","pocet_od_nasledna"
2021,"Nemocnice s poliklinikou Česká Lípa a.s.","27283518","50292000","CZ0511","Léčebna pro dlouhodobě nemocné (LDN)",0,0,117,0,0,0,0,0,0,0,29214
2021,"Nemocnice s poliklinikou Česká Lípa,a.s.","27283518","50100000","CZ0511","Nemocnice",315,32,0,0,0,0,0,6,54134,7650,244
2021,"Nemocnice sv. Alžběty Na Slupi, s.r.o.","07579969","02259000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,89,0,0,0,0,0,0,0,41610
2021,"Nemocnice sv.Zdislavy,a.s.","25542681","84427000","CZ0635","Nemocnice",38,6,0,0,0,0,15,0,9756,1404,6465
2021,"Nemocnice sv.Zdislavy,a.s.","25542681","84428000","CZ0635","Léčebna pro dlouhodobě nemocné (LDN)",0,0,80,0,0,0,0,0,0,0,22098
2021,"Nemocnice u Sv. Jiří s. r. o.","49786954","44613000","CZ0323","Nemocnice",15,5,0,0,0,0,0,0,1429,575,0
2021,"Nemocnice ve Frýdku-Místku, přís. organ.","00534188","86101000","CZ0802","Nemocnice",331,31,0,0,0,0,8,10,77532,9958,1809
2021,"Nemocnice ve Frýdku-Místku, přís. organ.","00534188","86101200","CZ0802","Léčebna pro dlouhodobě nemocné (LDN)",0,0,65,32,0,0,0,0,0,0,14344
2021,"Nemocnice České Budějovice, a.s.","26068877","32006000","CZ0311","Nemocnice",1020,171,0,0,0,0,0,0,212948,35855,0
2021,"Nemocnice České Budějovice, a.s.","26068877","32067000","CZ0311","Léčebna pro dlouhodobě nemocné (LDN)",0,0,229,0,0,0,0,0,0,0,49133
2021,"Nemocnice České Budějovice, a.s.","26068877","32070000","CZ0311","Odborné léčebné ústavy",0,0,0,0,50,0,0,0,0,0,7123
2021,"Nemocnice Český Brod s.r.o.","27161838","23333000","CZ0204","Léčebna pro dlouhodobě nemocné (LDN)",0,0,60,61,0,0,0,10,0,0,34803
2021,"Nemocnice Český Krumlov, a.s.","26095149","33100000","CZ0312","Nemocnice",144,14,0,0,0,0,0,0,30907,3170,0
2021,"Nemocnice Český Krumlov, a.s.","26095149","33103000","CZ0312","Léčebna pro dlouhodobě nemocné (LDN)",0,0,88,0,0,0,0,0,0,0,22729
2021,"Nemocnice Šumperk a.s.","47682795","93008000","CZ0715","Nemocnice následné (ošetřovatelské) péče",0,0,0,87,0,0,0,0,0,0,29527
2021,"Nemocnice Šumperk a.s.","47682795","93201000","CZ0715","Nemocnice",342,24,0,0,0,0,6,3,61164,5891,623
2021,"Nemocnice Žatec, o.p.s.","25026259","56007000","CZ0424","Nemocnice",111,11,0,0,0,0,0,0,20099,2002,0
2021,"Nemocnice Žatec, o.p.s. - LDN","25026259","56010000","CZ0424","Léčebna pro dlouhodobě nemocné (LDN)",0,0,50,0,0,0,0,0,0,0,15113
2021,"Neurologie, s.r.o. - léč. dlouh. nem.","49900391","51276000","CZ0421","Odborné léčebné ústavy",0,0,20,0,0,0,0,0,0,0,6509
2021,"Neuron Medical s.r.o.","29288223","72949000","CZ0642","Nemocnice",8,0,0,0,0,0,0,0,709,0,0
2021,"Národní ústav duševního zdraví","00023752","08002000","CZ0209","Nemocnice",47,0,0,0,0,0,0,0,12692,0,0
2021,"Národní ústav duševního zdraví","00023752","28196000","CZ0209","Odborné léčebné ústavy",0,0,0,0,8,0,0,0,0,0,2054
2021,"OB klinika a.s.","28892950","03336000","CZ0100","Nemocnice",28,0,0,0,0,0,0,0,3006,0,0
2021,"OLÚ Metylovice-Moravskosl. sanator.,p.o.","00534200","86404000","CZ0802","Odborné léčebné ústavy",0,0,0,0,62,0,0,0,0,0,7211
2021,"ORTHES, spol. s r.o.","60718048","94125000","CZ0723","Nemocnice",10,3,0,0,0,0,0,0,2832,659,0
2021,"ORTO - REHA, s.r.o.","29032806","08439000","CZ0100","Nemocnice",20,0,0,0,0,0,0,0,5286,0,0
2021,"OSMED Group s.r.o.","27828930","91100870","CZ0806","Nemocnice následné (ošetřovatelské) péče",0,0,0,120,0,0,0,0,0,0,47128
2021,"Oblastní charita ČK - HOSPIC A. České","48623814","64306000","CZ0523","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,30,0,0,0,0,8546
2021,"Oblastní charita Červený Kostelec","48623814","69007000","CZ0525","Nemocnice následné (ošetřovatelské) péče",0,0,0,28,0,0,0,0,0,0,8446
2021,"Oblastní nemocnice Jičín a.s.","26001551","63101000","CZ0522","Nemocnice",328,19,0,0,0,0,0,0,55270,6385,0
2021,"Oblastní nemocnice Jičín a.s.","26001551","63112000","CZ0521","Léčebna pro dlouhodobě nemocné (LDN)",0,0,107,51,0,0,0,0,0,0,42381
2021,"Oblastní nemocnice Kladno, a.s.","27256537","22115000","CZ0203","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,6,2,,,
2021,"Oblastní nemocnice Kladno, a.s.,","27256537","22101000","CZ0203","Nemocnice",465,57,0,0,0,0,0,0,86665,11053,0
2021,"Oblastní nemocnice Kolín, a.s.","27256391","23100000","CZ0204","Odborné léčebné ústavy",0,0,0,0,20,0,0,0,0,0,2306
2021,"Oblastní nemocnice Kolín, a.s.","27256391","23101000","CZ0204","Nemocnice",519,52,0,0,0,0,0,0,104075,14691,0
2021,"Oblastní nemocnice Kolín, a.s.","27256391","23200000","CZ0205","Léčebna pro dlouhodobě nemocné (LDN)",0,0,102,0,0,0,0,0,0,0,30572
2021,"Oblastní nemocnice Kolín,a.s.","27256391","23351000","CZ0205","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,5,0,0,0,1845
2021,"Oblastní nemocnice Mladá Boleslav, a. s.","27256456","26001000","CZ0207","Nemocnice",394,56,0,0,0,0,0,0,72999,11986,0
2021,"Oblastní nemocnice Mladá Boleslav, a.s.","27256456","26012000","CZ0207","Léčebna pro dlouhodobě nemocné (LDN)",0,0,116,0,0,0,0,0,0,0,26140
2021,"Oblastní nemocnice Náchod a.s.","26000202","64001000","CZ0523","Nemocnice",559,54,0,0,0,0,7,0,102965,15598,1442
2021,"Oblastní nemocnice Náchod a.s.","26000202","64007000","CZ0523","Léčebna pro dlouhodobě nemocné (LDN)",0,0,83,124,20,0,0,5,0,0,37146
2021,"Oblastní nemocnice Příbram, a. s.","27085031","30601000","CZ020B","Nemocnice následné (ošetřovatelské) péče",0,0,0,30,0,0,0,0,0,0,5968
2021,"Oblastní nemocnice Příbram, a. s.","27085031","30602000","CZ020B","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,6050
2021,"Oblastní nemocnice Příbram, a.s.","27085031","30217000","CZ020B","Odborné léčebné ústavy",0,0,0,0,23,0,0,0,0,0,2060
2021,"Oblastní nemocnice Příbram, a.s.","27085031","30231000","CZ020B","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,16,0,0,0,0,3304
2021,"Oblastní nemocnice Příbram, a.s.","27085031","30531000","CZ020B","Nemocnice",325,34,0,0,0,0,0,0,66289,7257,0
2021,"Oblastní nemocnice Trutnov a.s.","26000237","69001000","CZ0525","Nemocnice",281,19,0,0,0,0,0,0,41024,3392,0
2021,"Oblastní spolek ČČK Mladá Boleslav","00425788","26014000","CZ0207","Nemocnice následné (ošetřovatelské) péče",0,0,0,20,0,0,0,0,0,0,3767
2021,"Odborný léčebný ústav Jevíčko","00193976","68005000","CZ0533","Odborné léčebné ústavy",0,0,0,0,176,0,0,0,0,0,54007
2021,"Odborný léčebný ústav Paseka, p.o.","00849081","89723000","CZ0712","Odborné léčebné ústavy",0,0,229,60,126,0,0,0,0,0,132513
2021,"Olivova dětská léčebna, o.p.s.","25689371","28005000","CZ0209","Odborné léčebné ústavy",0,0,0,0,80,0,0,0,0,0,26733
2021,"Ošetřovatelská lůžka","05212146","31110000","CZ020C","Nemocnice následné (ošetřovatelské) péče",0,0,0,26,0,0,0,0,0,0,7637
2021,"PATEB s.r.o.","26940281","79591000","CZ0634","Odborné léčebné ústavy",0,0,0,0,45,0,0,0,0,0,20016
2021,"PP Hospitals, s.r.o.","26085011","28002000","CZ0209","Nemocnice",40,6,0,0,0,0,0,0,9459,1698,0
2021,"PP Hospitals, s.r.o.","26085011","28660000","CZ0209","Léčebna pro dlouhodobě nemocné (LDN)",0,0,80,0,0,0,0,0,0,0,20701
2021,"PRIVAMED a.s.","46885251","44103000","CZ0323","Nemocnice",155,12,0,0,0,0,0,0,35211,2636,15
2021,"PRIVAMED a.s.","46885251","44106000","CZ0323","Léčebna pro dlouhodobě nemocné (LDN)",0,0,180,0,0,0,0,20,0,0,76525
2021,"PRVNÍ PRIVÁTNÍ CHIRURGICKÉ CENTRUM spol.","49813692","61303000","CZ0521","Nemocnice",47,8,0,0,0,0,0,0,7305,624,0
2021,"Paliativní medicína","61383082","06680000","CZ0100","Fakultní nemocnice",0,0,0,0,0,8,0,0,0,0,1091
2021,"Poliklinika Prosek a.s.","28495306","09362000","CZ0100","Nemocnice následné (ošetřovatelské) péče",0,0,0,25,0,0,0,0,0,0,9230
2021,"Poličská nemocnice, s.r.o.","25296094","68019000","CZ0533","Léčebna pro dlouhodobě nemocné (LDN)",0,0,120,0,0,0,0,0,0,0,42499
2021,"Psychiatric. nemocnice Marianny Oranžské","00851388","95020000","CZ0711","Odborné léčebné ústavy",0,0,0,0,150,0,0,0,0,0,43753
2021,"Psychiatrická léčebna Lnáře","00668168","38002000","CZ0316","Odborné léčebné ústavy",0,0,0,0,65,0,0,0,0,0,21673
2021,"Psychiatrická léčebna Petrohrad, p.o.","00829137","56005000","CZ0424","Odborné léčebné ústavy",0,0,0,0,120,0,0,0,0,0,44535
2021,"Psychiatrická léčebna Červený Dvůr","00583600","33200000","CZ0312","Odborné léčebné ústavy",0,0,0,0,109,0,0,0,0,0,32313
2021,"Psychiatrická léčebna Šternberk","00843954","89303000","CZ0712","Odborné léčebné ústavy",0,0,0,0,482,0,0,0,0,0,184864
2021,"Psychiatrická nemocnice Bohnice","00064220","08005000","CZ0100","Odborné léčebné ústavy",0,0,0,0,928,0,0,0,0,0,348352
2021,"Psychiatrická nemocnice Bohnice","00064220","08279000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,63,0,0,0,0,0,0,0,18767
2021,"Psychiatrická nemocnice Bohnice","00064220","08516000","CZ0100","Nemocnice",195,0,0,0,0,0,0,0,54388,0,0
2021,"Psychiatrická nemocnice Brno","00160105","72935000","CZ0642","Odborné léčebné ústavy",0,0,0,0,676,0,0,0,0,0,233816
2021,"Psychiatrická nemocnice Brno","00160105","72935800","CZ0642","Nemocnice",50,0,0,0,0,0,0,0,1128,0,0
2021,"Psychiatrická nemocnice Havlíčkův Brod","00179230","60006000","CZ0631","Odborné léčebné ústavy",0,0,0,0,610,0,0,0,0,0,234772
2021,"Psychiatrická nemocnice Havlíčkův Brod","00179230","60707000","CZ0631","Nemocnice",52,0,0,0,0,0,0,0,10375,0,0
2021,"Psychiatrická nemocnice Horní Beřkovice","00673552","55024000","CZ0423","Odborné léčebné ústavy",0,0,0,0,399,0,0,0,0,0,148328
2021,"Psychiatrická nemocnice Horní Beřkovice","00673552","55845000","CZ0423","Nemocnice",40,0,0,0,0,0,0,0,8851,0,0
2021,"Psychiatrická nemocnice Jihlava","00600601","76021000","CZ0632","Odborné léčebné ústavy",0,0,0,0,430,0,0,0,0,0,180277
2021,"Psychiatrická nemocnice Jihlava","00600601","76026000","CZ0632","Nemocnice",40,0,0,0,0,0,0,0,2692,0,0
2021,"Psychiatrická nemocnice Kosmonosy","00068691","26003000","CZ0207","Odborné léčebné ústavy",0,0,0,0,527,0,0,0,867,0,215540
2021,"Psychiatrická nemocnice Kosmonosy","00068691","26026000","CZ0207","Nemocnice",30,0,0,0,0,0,0,0,5496,0,0
2021,"Psychiatrická nemocnice Písek a.s.","28092732","36896000","CZ0314","Odborné léčebné ústavy",0,0,0,0,96,0,0,0,0,0,27060
2021,"Psychiatrická nemocnice v Dobřanech","00669792","45901000","CZ0324","Odborné léčebné ústavy",0,0,0,0,1095,0,0,0,0,0,404857
2021,"Psychiatrická nemocnice v Dobřanech","00669792","45909000","CZ0324","Nemocnice",55,0,0,0,0,0,0,0,12209,0,0
2021,"Psychiatrická nemocnice v Kroměříži","00567914","77951000","CZ0721","Odborné léčebné ústavy",0,0,0,0,875,0,0,0,0,0,293932
2021,"Psychiatrická nemocnice v Kroměříži","00567914","77954000","CZ0721","Nemocnice",25,0,0,0,0,0,0,0,1326,0,0
2021,"Psychiatrická nemocnice v Opavě","00844004","90224000","CZ0805","Odborné léčebné ústavy",0,0,0,0,707,0,0,0,0,0,240803
2021,"Psychiatrická nemocnice v Opavě","00844004","90224400","CZ0805","Nemocnice",40,0,0,0,0,0,0,0,10465,0,0
2021,"REHAMEDICA Žacléř, a.s.","08208778","69009000","CZ0525","Nemocnice následné (ošetřovatelské) péče",0,0,0,65,0,0,0,0,0,0,24431
2021,"RHG spol. s r. o.","61852287","29004000","CZ020A","Léčebna pro dlouhodobě nemocné (LDN)",0,0,0,77,0,0,0,0,0,0,22988
2021,"RHG spol. s.r.o.","61852287","25211000","CZ0206","Nemocnice následné (ošetřovatelské) péče",0,0,0,132,0,0,0,0,0,0,47416
2021,"Rehabilit.ústav pro cévní choroby mozk.","49813447","60190000","CZ0631","Odborné léčebné ústavy",0,0,0,0,39,0,0,0,0,0,12211
2021,"Rehabilitační centrum Čeladná s.r.o.","25868951","86110000","CZ0802","Odborné léčebné ústavy",0,0,0,0,246,0,0,0,0,0,63616
2021,"Rehabilitační ústav Brandýs nad Orlicí","00853879","70012000","CZ0534","Odborné léčebné ústavy",0,0,0,0,150,0,0,0,0,0,31480
2021,"Rehabilitační ústav Hrabyně","00601233","90158000","CZ0805","Odborné léčebné ústavy",0,0,0,0,388,0,0,0,0,0,114163
2021,"Rehabilitační ústav Kladruby","00068705","20105000","CZ0201","Odborné léčebné ústavy",0,0,0,0,250,0,0,0,0,0,81636
2021,"Revmatologický ústav","00023728","02001000","CZ0100","Fakultní nemocnice",50,0,0,0,0,0,0,0,10303,0,0
2021,"Rokycanská nemocnice,  a.s.","26360900","47113000","CZ0326","Nemocnice následné (ošetřovatelské) péče",0,0,30,30,0,0,0,0,0,0,6155
2021,"Rokycanská nemocnice, a.s.","26360900","47101000","CZ0326","Nemocnice",84,9,0,0,0,0,0,0,20512,1873,0
2021,"SANATORIUM EDEL s.r.o.","49609599","95683000","CZ0711","Odborné léčebné ústavy",0,0,0,0,93,0,0,0,0,0,18940
2021,"SENIOR CZ, s.r.o.","25413244","59314000","CZ0427","Odborné léčebné ústavy",0,0,0,0,30,0,0,0,0,0,5510
2021,"SOaL okresu Trutnov","00195201","69034000","CZ0525","Odborné léčebné ústavy",0,0,0,0,159,0,0,0,0,0,43258
2021,"SOaL okresu Trutnov","00195201","69034002","CZ0525","Odborné léčebné ústavy",0,0,0,0,30,0,0,0,0,0,6285
2021,"Sanatorium Jablunkov, a.s.","27835545","86113000","CZ0802","Léčebna pro dlouhodobě nemocné (LDN)",0,0,28,30,97,0,0,0,0,0,39029
2021,"Sanatorium Kochova s.r.o.","02402106","87070000","CZ0803","Nemocnice následné (ošetřovatelské) péče",0,0,0,110,0,0,0,0,0,0,36322
2021,"Sdružené zdravotnické zařízení Krnov,p.o","00844641","85600000","CZ0801","Nemocnice",270,29,0,0,0,0,0,8,47094,7331,1387
2021,"Sdružené zdravotnické zařízení Krnov,p.o","00844641","85780000","CZ0801","Léčebna pro dlouhodobě nemocné (LDN)",0,0,45,150,25,0,0,0,0,0,58945
2021,"Slezská nemocnice v Opavě, příspěv. org.","47813750","90001000","CZ0805","Nemocnice",443,44,0,0,0,0,0,0,91852,11065,0
2021,"Slezská nemocnice v Opavě, příspěv. org.","47813750","90604000","CZ0805","Léčebna pro dlouhodobě nemocné (LDN)",0,0,54,0,0,0,0,0,0,0,18720
2021,"Soc. a zdravotní centrum Letiny s.r.o.","63504502","44109000","CZ0324","Nemocnice následné (ošetřovatelské) péče",0,0,0,30,0,0,0,0,0,0,12737
2021,"Stodská nemocnice, a.s.","26361086","45001000","CZ0324","Nemocnice",120,8,0,0,0,0,0,0,23188,2443,0
2021,"Stodská nemocnice, a.s. - LDN","26361086","45002000","CZ0324","Léčebna pro dlouhodobě nemocné (LDN)",0,0,57,0,0,0,0,0,0,0,15865
2021,"Státní léčebné lázně Janské Lázně, s.p.","00024007","69022000","CZ0525","Odborné léčebné ústavy",0,0,0,0,140,0,0,0,0,0,46476
2021,"SurGal Clinic s.r.o.","46965033","72186000","CZ0642","Nemocnice",60,6,0,0,0,0,22,20,7932,1809,8597
2021,"SurGal Clinic s.r.o.","46965033","72186100","CZ0642","Nemocnice následné (ošetřovatelské) péče",0,0,70,60,30,0,0,0,0,0,38191
2021,"Sušická nemocnice s.r.o.","08176302","43010000","CZ0322","Nemocnice",20,8,0,0,0,0,0,0,7602,1579,0
2021,"Sušická nemocnice s.r.o.","08176302","43011000","CZ0322","Léčebna pro dlouhodobě nemocné (LDN)",0,0,55,0,0,0,0,0,0,0,13644
2021,"THERÁPON 98, a. s.","25399195","88012000","CZ0804","Léčebna pro dlouhodobě nemocné (LDN)",0,0,56,0,0,0,0,0,0,0,18641
2021,"TRN - Léčebna v Mirošově - Janově","00669784","47102000","CZ0326","Odborné léčebné ústavy",0,0,0,0,130,0,0,0,0,0,32321
2021,"TŘI, z.ú.","18623433","20121000","CZ0201","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,25,0,0,0,0,9428
2021,"Uherskohradišťská nemocnice a.s.","27660915","80001000","CZ0722","Nemocnice",435,44,0,0,0,0,9,0,109473,11268,2096
2021,"Uherskohradišťská nemocnice a.s.","27660915","80003000","CZ0722","Léčebna pro dlouhodobě nemocné (LDN)",0,0,83,30,0,0,0,0,0,0,27235
2021,"VDH MED Project a.s.","03604977","09637000","CZ0100","Nemocnice následné (ošetřovatelské) péče",0,0,0,20,0,0,0,0,0,0,586
2021,"Vazební věznice a ÚpVZD Brno","00212423","72046000","CZ0642","Nemocnice",59,0,0,0,0,0,0,0,9029,0,0
2021,"Vazební věznice a ÚpVZD Brno","00212423","72059000","CZ0642","Nemocnice následné (ošetřovatelské) péče",0,0,26,0,25,0,0,0,0,0,804
2021,"Vividus Medical, s.r.o.","05157005","72053200","CZ0642","Nemocnice následné (ošetřovatelské) péče",0,0,0,90,0,0,0,0,0,0,28306
2021,"Vojenská nemocnice Brno","60555530","72037000","CZ0642","Nemocnice",192,20,0,0,0,0,0,0,41739,4858,0
2021,"Vojenská nemocnice Olomouc","60800691","89382000","CZ0712","Léčebna pro dlouhodobě nemocné (LDN)",0,0,23,0,0,0,0,0,0,0,4487
2021,"Vojenská nemocnice Olomouc","60800691","89903000","CZ0712","Nemocnice",196,15,0,0,0,0,20,8,38821,3461,3736
2021,"Vojenský rehabilitační ústav","00000582","29005000","CZ020A","Odborné léčebné ústavy",0,0,0,0,150,0,0,0,0,0,52004
2021,"Vsetínská nemocnice a.s.","26871068","94101000","CZ0723","Nemocnice",231,17,0,0,0,0,0,0,44425,5258,0
2021,"Vsetínská nemocnice a.s.","26871068","94210000","CZ0723","Léčebna pro dlouhodobě nemocné (LDN)",0,0,61,0,0,0,0,0,0,0,19455
2021,"Vysokomýtská nemocnice","71207856","70052000","CZ0534","Léčebna pro dlouhodobě nemocné (LDN)",0,0,120,0,0,0,0,0,0,0,31746
2021,"Vysočinské nemocnice s.r.o.","25257005","60224000","CZ0633","Léčebna pro dlouhodobě nemocné (LDN)",0,0,149,65,40,0,0,0,0,0,67177
2021,"Všeobecná fakultní nemocnice v Praze","00064165","02004000","CZ0100","Fakultní nemocnice",1219,227,0,19,0,0,0,0,209339,51629,0
2021,"Všeobecná fakultní nemocnice v Praze","00064165","02276000","CZ0100","Odborné léčebné ústavy",0,0,0,0,66,0,0,0,0,0,12858
2021,"Všeobecná fakultní nemocnice v Praze","00064165","02405000","CZ0100","Odborné léčebné ústavy",0,0,0,0,20,0,0,0,0,0,411
2021,"Zařízení následné reh. a hosp. péče,p.o.","69979821","42441000","CZ0412","Léčebna pro dlouhodobě nemocné (LDN)",0,0,40,0,0,0,0,0,0,0,14372
2021,"Zařízení následné reh. a hosp. péče,p.o.","69979821","42442000","CZ0412","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,20,0,0,0,0,2469
2021,"ÚVN - Vojenská fakultní nemocnice Praha","61383082","06648000","CZ0100","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,6,0,0,0,1843
2021,"ÚVN-Vojenská fakultní nemocnice Praha","61383082","06051000","CZ0100","Fakultní nemocnice",467,68,0,28,0,0,0,0,91641,17804,5480
2021,"ÚVN-Vojenská fakultní nemocnice Praha","61383082","06419000","CZ0100","Odborné léčebné ústavy",0,0,0,0,14,0,0,0,0,0,706
2021,"ÚVN-Vojenská fakultní nemocnice Praha","61383082","06530000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,26,0,0,0,0,0,0,0,7995
2021,"ÚVN-Vojenská fakultní nemocnice Praha","61383082","06566000","CZ0100","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,0,14,0,0,2082
2021,"Úrazová nemocnice v Brně","00209813","72933000","CZ0642","Nemocnice",146,26,0,0,0,0,0,0,29813,6826,0
2021,"Úrazová nemocnice v Brně","00209813","72933950","CZ0642","Odborné léčebné ústavy",0,0,0,0,30,0,0,0,0,0,7371
2021,"Ústav chirurgie ruky a plast. chirurgie","00193011","67711000","CZ0514","Nemocnice",52,0,0,0,0,0,0,0,9220,0,0
2021,"Ústav hematologie a krevní transfuze","00023736","02002000","CZ0100","Fakultní nemocnice",16,21,0,0,0,0,0,0,5729,4896,0
2021,"Ústav pro péči o matku a dítě","00023698","04004000","CZ0100","Fakultní nemocnice",222,35,0,0,0,0,0,0,51719,13891,0
2021,"ČR, VS ČR, VV a ÚpVZD Praha Pankrác","00212423","04150000","CZ0100","Nemocnice",54,0,0,49,0,0,0,0,7373,0,954
2021,"Českomoravská provincie Hospitálského ř.","44995776","82051000","CZ0724","Léčebna pro dlouhodobě nemocné (LDN)",0,0,65,0,0,0,0,0,0,0,20527
2017,"OSMED Group s.r.o.","27828930","91100870","CZ0806","Nemocnice následné (ošetřovatelské) péče",0,0,0,120,0,0,0,0,0,0,47979
2017,"Oblastní charita ČK - HOSPIC A. České","48623814","64306000","CZ0523","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,30,0,0,0,0,8298
2017,"Oblastní charita Červený Kostelec","48623814","69007000","CZ0525","Nemocnice následné (ošetřovatelské) péče",0,0,0,28,0,0,0,0,0,0,8748
2017,"Oblastní nemocnice Jičín a.s.","26001551","63101000","CZ0522","Nemocnice",328,19,0,0,0,0,0,0,77277,5327,0
2017,"Oblastní nemocnice Jičín a.s.","26001551","63112000","CZ0521","Léčebna pro dlouhodobě nemocné (LDN)",0,0,107,51,0,0,0,0,0,0,51531
2017,"Oblastní nemocnice Kladno, a.s.,","27256537","22101000","CZ0203","Nemocnice",474,57,0,0,0,0,0,0,119311,14931,0
2017,"Oblastní nemocnice Kolín, a.s.","27256391","23100000","CZ0204","Odborné léčebné ústavy",0,0,0,0,20,0,0,0,0,0,5154
2017,"Oblastní nemocnice Kolín, a.s.","27256391","23101000","CZ0204","Nemocnice",555,55,0,0,0,0,0,0,124019,15554,0
2017,"Oblastní nemocnice Kolín, a.s.","27256391","23200000","CZ0205","Léčebna pro dlouhodobě nemocné (LDN)",0,0,82,0,0,0,0,0,0,0,29266
2017,"Oblastní nemocnice Mladá Boleslav, a. s.","27256456","26001000","CZ0207","Nemocnice",426,58,0,0,0,0,0,0,96580,14139,0
2017,"Oblastní nemocnice Mladá Boleslav, a.s.","27256456","26012000","CZ0207","Léčebna pro dlouhodobě nemocné (LDN)",0,0,128,0,0,0,0,0,0,0,34661
2017,"Oblastní nemocnice Náchod a.s.","26000202","64001000","CZ0523","Nemocnice",580,40,0,0,0,0,5,0,113651,10907,826
2017,"Oblastní nemocnice Náchod a.s.","26000202","64007000","CZ0523","Léčebna pro dlouhodobě nemocné (LDN)",0,0,83,124,0,0,0,0,0,0,62031
2017,"Oblastní nemocnice Příbram, a. s.","27085031","30601000","CZ020B","Nemocnice následné (ošetřovatelské) péče",0,0,0,30,0,0,0,0,0,0,8921
2017,"Oblastní nemocnice Příbram, a. s.","27085031","30602000","CZ020B","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,9389
